Accuracy_Mean,Accuracy_SD,Precision_Mean,Precision_SD,Recall_Mean,Recall_SD,F1_Mean,F1_SD,ROC_AUC_Mean,ROC_AUC_SD,PR_AUC_Mean,PR_AUC_SD,Model
0.9662946033915034,0.0001730765602146605,0.984891652373862,0.004068948620131523,0.22567260129689232,0.0035057503889416417,0.36719428952780986,0.004648897855181897,0.8942108301965614,0.0035464200344510707,0.40710897487596254,0.006850371811231897,CatBoost
0.9662132636437063,0.00015926182613254178,0.9739265101934549,0.0013445992350580441,0.22639472729593244,0.003631886021087249,0.36737494610587146,0.004705616715601816,0.8880286067515044,0.003134373617377534,0.39124109472838514,0.005858981198038118,LightGBM
0.7252198924994884,0.0012722929662157122,0.12905881535516087,0.0006130710822233835,0.9291117176345285,0.007195448103319523,0.22663587561963058,0.0010965939914611125,0.8851044150302931,0.0024278004472342053,0.3895296164302434,0.0066139132837568695,XGBoost
0.9568155366592457,6.500190072719267e-05,0.95,0.11180339887498948,0.0036088598534114074,0.0016904072211033508,0.0071866230147209845,0.0033552578556979656,0.783297449835639,0.0055394990738901724,0.3100066668936058,0.0057428129197995845,Random Forest
0.7987685888517673,0.002686943539815881,0.0630236191172392,0.0028440974013663363,0.2627766075044172,0.01321269576508799,0.101660523865261,0.004636202442433761,0.5803536761808544,0.005585615274879246,0.05875272509069106,0.002371559926298575,Logistic Regression
